"Year","Station","Transect","Parameter","Value"
2014,"Cabra","15","Total Macroalgae %Cover",62.5
2014,"Cabra","15","Total Macroalgae %Cover",62.5
2014,"Cabra","15","Total Macroalgae %Cover",87.5
2014,"Cabra","15","Total Macroalgae %Cover",62.5
2014,"Cabra","15","Total Macroalgae %Cover",62.5
2014,"Cabra","15","Total Macroalgae %Cover",15
2014,"Cabra","15","Total Macroalgae %Cover",2.5
2014,"Cabra","15","Total Macroalgae %Cover",15
2014,"Cabra","15","Total Macroalgae %Cover",5
2014,"Cabra","15","Total Macroalgae %Cover",5
2014,"Cabra","15","Total Macroalgae %Cover",1
2014,"Cabra","15","Total Macroalgae %Cover",15
2014,"Cabra","15","Total Macroalgae %Cover",5
2014,"Cabra","14","Total Macroalgae %Cover",87.5
2014,"Cabra","14","Total Macroalgae %Cover",87.5
2014,"Cabra","14","Total Macroalgae %Cover",62.5
2014,"Cabra","14","Total Macroalgae %Cover",62.5
2014,"Cabra","14","Total Macroalgae %Cover",62.5
2014,"Cabra","14","Total Macroalgae %Cover",62.5
2014,"Cabra","14","Total Macroalgae %Cover",37.5
2014,"Cabra","14","Total Macroalgae %Cover",37.5
2014,"Cabra","14","Total Macroalgae %Cover",37.5
2014,"Cabra","14","Total Macroalgae %Cover",37.5
2014,"Cabra","14","Total Macroalgae %Cover",15
2014,"Cabra","14","Total Macroalgae %Cover",15
2014,"Cabra","14","Total Macroalgae %Cover",37.5
2014,"Cabra","14","Total Macroalgae %Cover",15
2014,"Cabra","14","Total Macroalgae %Cover",15
2014,"Cabra","14","Total Macroalgae %Cover",15
2014,"Cabra","13","Total Macroalgae %Cover",62.5
2014,"Cabra","13","Total Macroalgae %Cover",62.5
2014,"Cabra","13","Total Macroalgae %Cover",62.5
2014,"Cabra","13","Total Macroalgae %Cover",37.5
2014,"Cabra","13","Total Macroalgae %Cover",37.5
2014,"Cabra","13","Total Macroalgae %Cover",37.5
2014,"Cabra","13","Total Macroalgae %Cover",15
2014,"Cabra","13","Total Macroalgae %Cover",5
2014,"Cabra","13","Total Macroalgae %Cover",37.5
2014,"Cabra","13","Total Macroalgae %Cover",15
2014,"Cabra","13","Total Macroalgae %Cover",37.5
2014,"Cabra","13","Total Macroalgae %Cover",37.5
2014,"Cabra","13","Total Macroalgae %Cover",15
2014,"Cabra","13","Total Macroalgae %Cover",15
2014,"Cabra","13","Total Macroalgae %Cover",5
2014,"Cabra","13","Total Macroalgae %Cover",15
2014,"Cabra","13","Total Macroalgae %Cover",37.5
2014,"Cabra","13","Total Macroalgae %Cover",15
2014,"Cabra","15","Total Seagrass %Cover",5
2014,"Cabra","15","Total Seagrass %Cover",5
2014,"Cabra","15","Total Seagrass %Cover",5
2014,"Cabra","15","Total Seagrass %Cover",2.5
2014,"Cabra","15","Total Seagrass %Cover",2.5
2014,"Cabra","15","Total Seagrass %Cover",15
2014,"Cabra","15","Total Seagrass %Cover",62.5
2014,"Cabra","15","Total Seagrass %Cover",87.5
2014,"Cabra","15","Total Seagrass %Cover",87.5
2014,"Cabra","15","Total Seagrass %Cover",62.5
2014,"Cabra","15","Total Seagrass %Cover",62.5
2014,"Cabra","15","Total Seagrass %Cover",87.5
2014,"Cabra","15","Total Seagrass %Cover",87.5
2014,"Cabra","15","Total Seagrass %Cover",87.5
2014,"Cabra","15","Total Seagrass %Cover",62.5
2014,"Cabra","15","Total Seagrass %Cover",37.5
2014,"Cabra","15","Total Seagrass %Cover",87.5
2014,"Cabra","15","Total Seagrass %Cover",15
2014,"Cabra","15","Total Seagrass %Cover",62.5
2014,"Cabra","15","Total Seagrass %Cover",87.5
2014,"Cabra","14","Total Seagrass %Cover",62.5
2014,"Cabra","14","Total Seagrass %Cover",62.5
2014,"Cabra","14","Total Seagrass %Cover",62.5
2014,"Cabra","14","Total Seagrass %Cover",62.5
2014,"Cabra","14","Total Seagrass %Cover",87.5
2014,"Cabra","14","Total Seagrass %Cover",37.5
2014,"Cabra","14","Total Seagrass %Cover",15
2014,"Cabra","14","Total Seagrass %Cover",87.5
2014,"Cabra","14","Total Seagrass %Cover",87.5
2014,"Cabra","14","Total Seagrass %Cover",87.5
2014,"Cabra","14","Total Seagrass %Cover",87.5
2014,"Cabra","14","Total Seagrass %Cover",87.5
2014,"Cabra","14","Total Seagrass %Cover",37.5
2014,"Cabra","14","Total Seagrass %Cover",37.5
2014,"Cabra","14","Total Seagrass %Cover",62.5
2014,"Cabra","14","Total Seagrass %Cover",37.5
2014,"Cabra","14","Total Seagrass %Cover",87.5
2014,"Cabra","14","Total Seagrass %Cover",87.5
2014,"Cabra","14","Total Seagrass %Cover",37.5
2014,"Cabra","14","Total Seagrass %Cover",37.5
2014,"Cabra","14","Total Seagrass %Cover",87.5
2014,"Cabra","14","Total Seagrass %Cover",87.5
2014,"Cabra","14","Total Seagrass %Cover",37.5
2014,"Cabra","14","Total Seagrass %Cover",37.5
2014,"Cabra","13","Total Seagrass %Cover",15
2014,"Cabra","13","Total Seagrass %Cover",62.5
2014,"Cabra","13","Total Seagrass %Cover",87.5
2014,"Cabra","13","Total Seagrass %Cover",62.5
2014,"Cabra","13","Total Seagrass %Cover",62.5
2014,"Cabra","13","Total Seagrass %Cover",62.5
2014,"Cabra","13","Total Seagrass %Cover",62.5
2014,"Cabra","13","Total Seagrass %Cover",62.5
2014,"Cabra","13","Total Seagrass %Cover",62.5
2014,"Cabra","13","Total Seagrass %Cover",37.5
2014,"Cabra","13","Total Seagrass %Cover",37.5
2014,"Cabra","13","Total Seagrass %Cover",87.5
2014,"Cabra","13","Total Seagrass %Cover",87.5
2014,"Cabra","13","Total Seagrass %Cover",62.5
2014,"Cabra","13","Total Seagrass %Cover",87.5
2014,"Cabra","13","Total Seagrass %Cover",87.5
2014,"Cabra","13","Total Seagrass %Cover",87.5
2014,"Cabra","13","Total Seagrass %Cover",87.5
2014,"Cabra","13","Total Seagrass %Cover",87.5
2014,"Cabra","13","Total Seagrass %Cover",87.5
2014,"Cabra","13","Total Seagrass %Cover",87.5
2014,"Cabra","13","Total Seagrass %Cover",87.5
2014,"Cabra","13","Total Seagrass %Cover",37.5
2014,"Cabra","13","Total Seagrass %Cover",37.5
2014,"Cabra","13","Total Seagrass %Cover",1
2014,"Casa Azul","16","Coral %Cover",1
2014,"Casa Azul","18","Epiphytes",3
2014,"Casa Azul","18","Epiphytes",3
2014,"Casa Azul","18","Epiphytes",4
2014,"Casa Azul","18","Epiphytes",4
2014,"Casa Azul","18","Epiphytes",4
2014,"Casa Azul","18","Epiphytes",4
2014,"Casa Azul","18","Epiphytes",3
2014,"Casa Azul","18","Epiphytes",3
2014,"Casa Azul","18","Epiphytes",4
2014,"Casa Azul","18","Epiphytes",4
2014,"Casa Azul","18","Epiphytes",5
2014,"Casa Azul","18","Epiphytes",5
2014,"Casa Azul","18","Epiphytes",4
2014,"Casa Azul","18","Epiphytes",4
2014,"Casa Azul","18","Epiphytes",3
2014,"Casa Azul","18","Epiphytes",3
2014,"Casa Azul","18","Epiphytes",3
2014,"Casa Azul","18","Epiphytes",3
2014,"Casa Azul","18","Epiphytes",3
2014,"Casa Azul","18","Epiphytes",3
2014,"Casa Azul","18","Epiphytes",3
2014,"Casa Azul","18","Epiphytes",3
2014,"Casa Azul","18","Epiphytes",3
2014,"Casa Azul","18","Epiphytes",3
2014,"Casa Azul","18","Epiphytes",3
2014,"Casa Azul","18","Epiphytes",4
2014,"Casa Azul","18","Epiphytes",4
2014,"Casa Azul","18","Epiphytes",4
2014,"Casa Azul","18","Epiphytes",4
2014,"Casa Azul","18","Epiphytes",4
2014,"Casa Azul","17","Epiphytes",4
2014,"Casa Azul","17","Epiphytes",3
2014,"Casa Azul","17","Epiphytes",4
2014,"Casa Azul","17","Epiphytes",3
2014,"Casa Azul","17","Epiphytes",4
2014,"Casa Azul","17","Epiphytes",4
2014,"Casa Azul","17","Epiphytes",4
2014,"Casa Azul","17","Epiphytes",3
2014,"Casa Azul","17","Epiphytes",4
2014,"Casa Azul","17","Epiphytes",4
2014,"Casa Azul","17","Epiphytes",4
2014,"Casa Azul","17","Epiphytes",3
2014,"Casa Azul","17","Epiphytes",4
2014,"Casa Azul","17","Epiphytes",3
2014,"Casa Azul","17","Epiphytes",4
2014,"Casa Azul","17","Epiphytes",4
2014,"Casa Azul","17","Epiphytes",4
2014,"Casa Azul","17","Epiphytes",3
2014,"Casa Azul","17","Epiphytes",3
2014,"Casa Azul","17","Epiphytes",4
2014,"Casa Azul","17","Epiphytes",3
2014,"Casa Azul","17","Epiphytes",3
2014,"Casa Azul","17","Epiphytes",4
2014,"Casa Azul","17","Epiphytes",3
2014,"Casa Azul","17","Epiphytes",3
2014,"Casa Azul","17","Epiphytes",3
2014,"Casa Azul","17","Epiphytes",3
2014,"Casa Azul","17","Epiphytes",4
2014,"Casa Azul","17","Epiphytes",5
2014,"Casa Azul","17","Epiphytes",4
2014,"Casa Azul","16","Epiphytes",3
2014,"Casa Azul","16","Epiphytes",3
2014,"Casa Azul","16","Epiphytes",3
2014,"Casa Azul","16","Epiphytes",3
2014,"Casa Azul","16","Epiphytes",3
2014,"Casa Azul","16","Epiphytes",4
2014,"Casa Azul","16","Epiphytes",4
2014,"Casa Azul","16","Epiphytes",4
2014,"Casa Azul","16","Epiphytes",4
2014,"Casa Azul","16","Epiphytes",3
2014,"Casa Azul","16","Epiphytes",3
2014,"Casa Azul","16","Epiphytes",4
2014,"Casa Azul","16","Epiphytes",4
2014,"Casa Azul","16","Epiphytes",3
2014,"Casa Azul","16","Epiphytes",3
2014,"Casa Azul","16","Epiphytes",4
2014,"Casa Azul","16","Epiphytes",3
2014,"Casa Azul","16","Epiphytes",3
2014,"Casa Azul","16","Epiphytes",3
2014,"Casa Azul","16","Epiphytes",3
2014,"Casa Azul","16","Epiphytes",3
2014,"Casa Azul","16","Epiphytes",3
2014,"Casa Azul","16","Epiphytes",4
2014,"Casa Azul","16","Epiphytes",3
2014,"Casa Azul","16","Epiphytes",4
2014,"Casa Azul","16","Epiphytes",5
2014,"Casa Azul","16","Epiphytes",5
2014,"Casa Azul","16","Epiphytes",5
2014,"Casa Azul","16","Epiphytes",5
2014,"Casa Azul","16","Epiphytes",5
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","18","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","17","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","16","Halodule Density",0
2014,"Casa Azul","18","Sediment %Cover",37.5
2014,"Casa Azul","18","Sediment %Cover",37.5
2014,"Casa Azul","18","Sediment %Cover",37.5
2014,"Casa Azul","18","Sediment %Cover",15
2014,"Casa Azul","18","Sediment %Cover",15
2014,"Casa Azul","18","Sediment %Cover",15
2014,"Casa Azul","18","Sediment %Cover",15
2014,"Casa Azul","18","Sediment %Cover",37.5
2014,"Casa Azul","18","Sediment %Cover",15
2014,"Casa Azul","18","Sediment %Cover",37.5
2014,"Casa Azul","18","Sediment %Cover",15
2014,"Casa Azul","18","Sediment %Cover",15
2014,"Casa Azul","18","Sediment %Cover",37.5
2014,"Casa Azul","18","Sediment %Cover",37.5
2014,"Casa Azul","18","Sediment %Cover",37.5
2014,"Casa Azul","18","Sediment %Cover",37.5
2014,"Casa Azul","18","Sediment %Cover",15
2014,"Casa Azul","17","Sediment %Cover",15
2014,"Casa Azul","17","Sediment %Cover",37.5
2014,"Casa Azul","17","Sediment %Cover",37.5
2014,"Casa Azul","17","Sediment %Cover",37.5
2014,"Casa Azul","17","Sediment %Cover",37.5
2014,"Casa Azul","17","Sediment %Cover",37.5
2014,"Casa Azul","17","Sediment %Cover",15
2014,"Casa Azul","17","Sediment %Cover",37.5
2014,"Casa Azul","17","Sediment %Cover",15
2014,"Casa Azul","17","Sediment %Cover",37.5
2014,"Casa Azul","17","Sediment %Cover",15
2014,"Casa Azul","17","Sediment %Cover",37.5
2014,"Casa Azul","17","Sediment %Cover",37.5
2014,"Casa Azul","17","Sediment %Cover",37.5
2014,"Casa Azul","17","Sediment %Cover",37.5
2014,"Casa Azul","17","Sediment %Cover",37.5
2014,"Casa Azul","17","Sediment %Cover",37.5
2014,"Casa Azul","17","Sediment %Cover",37.5
2014,"Casa Azul","17","Sediment %Cover",15
2014,"Casa Azul","17","Sediment %Cover",5
2014,"Casa Azul","16","Sediment %Cover",15
2014,"Casa Azul","16","Sediment %Cover",15
2014,"Casa Azul","16","Sediment %Cover",15
2014,"Casa Azul","16","Sediment %Cover",15
2014,"Casa Azul","16","Sediment %Cover",15
2014,"Casa Azul","16","Sediment %Cover",15
2014,"Casa Azul","16","Sediment %Cover",37.5
2014,"Casa Azul","16","Sediment %Cover",15
2014,"Casa Azul","16","Sediment %Cover",15
2014,"Casa Azul","16","Sediment %Cover",15
2014,"Casa Azul","16","Sediment %Cover",5
2014,"Casa Azul","16","Sediment %Cover",5
2014,"Casa Azul","16","Sediment %Cover",5
2014,"Casa Azul","16","Sediment %Cover",5
2014,"Casa Azul","16","Sediment %Cover",15
2014,"Casa Azul","16","Sediment %Cover",5
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","18","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","17","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","16","Syringodium Density",0
2014,"Casa Azul","18","Thalassia %Cover",87.5
2014,"Casa Azul","18","Thalassia %Cover",87.5
2014,"Casa Azul","18","Thalassia %Cover",87.5
2014,"Casa Azul","18","Thalassia %Cover",87.5
2014,"Casa Azul","18","Thalassia %Cover",87.5
2014,"Casa Azul","18","Thalassia %Cover",87.5
2014,"Casa Azul","18","Thalassia %Cover",62.5
2014,"Casa Azul","18","Thalassia %Cover",87.5
2014,"Casa Azul","18","Thalassia %Cover",62.5
2014,"Casa Azul","18","Thalassia %Cover",87.5
2014,"Casa Azul","18","Thalassia %Cover",87.5
2014,"Casa Azul","18","Thalassia %Cover",87.5
